property,title,value,format
7708234640-VSHP2016295,"ПОСЕВНАЯ ПЛОЩАДЬ ЛЬНА-ДОЛГУНЦА ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ ВСЕХ КАТЕГОРИЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016295/meta.csv,csv
7708234640-totaloutignor5059th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: всего без неуказавших, 50-59 лет",https://rosstat.gov.ru/opendata/7708234640-totaloutignor5059th/meta.csv,csv
7708234640-VSHP201614,"РАСПРЕДЕЛЕНИЕ КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ И ИНДИВИДУАЛЬНЫХ ПРЕДПРИНИМАТЕЛЕЙ ПО ГОДУ СОЗДАНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP201614/meta.csv,csv
7708234640-VSHP2016207,"РАСПРЕДЕЛЕНИЕ ЧИСЛЕННОСТИ ПОСТОЯННЫХ РАБОТНИКОВ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ, НЕ ОТНОСЯЩИХСЯ К СУБЪЕКТАМ МАЛОГО ПРЕДПРИНИМАТЕЛЬСТВА, ПО УРОВНЮ ОБРАЗОВАНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016207/meta.csv,csv
7708234640-school6569th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: начальное общее (начальное), 65-69 лет",https://rosstat.gov.ru/opendata/7708234640-school6569th/meta.csv,csv
7708234640-VSHP201699,"ГРУППИРОВКА ПОДСОБНЫХ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ПРЕДПРИЯТИЙ НЕСЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ ПО ПОГОЛОВЬЮ СВИНЕЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP201699/meta.csv,csv
7708234640-VSHP2016502,"ГРУППИРОВКА СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ ПО РАЗМЕРАМ ОБЩЕЙ ПОСЕВНОЙ ПЛОЩАДИ ПОД УРОЖАЙ  2016 ГОДА",https://rosstat.gov.ru/opendata/7708234640-VSHP2016502/meta.csv,csv
7708234640-VSHP201610,"ОСНОВНЫЕ ИТОГИ ВСЕРОССИЙСКОЙ СЕЛЬСКОХОЗЯЙСТВЕННОЙ ПЕРЕПИСИ ПО НЕКОММЕРЧЕСКИМ ОБЪЕДИНЕНИЯМ ГРАЖДАН",https://rosstat.gov.ru/opendata/7708234640-VSHP201610/meta.csv,csv
7708234640-VSHP2016140,"УДЕЛЬНЫЙ ВЕС СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ, КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ И ИНДИВИДУАЛЬНЫХ ПРЕДПРИНИМАТЕЛЕЙ, ОСУЩЕСТВЛЯВШИХ СЕЛЬСКОХОЗЯЙСТВЕННУЮ ДЕЯТЕЛЬНОСТЬ В I ПОЛУГОДИИ 2016 ГОДА",https://rosstat.gov.ru/opendata/7708234640-VSHP2016140/meta.csv,csv
7708234640-mpn2015595,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: неполное высшее профессиональное (незаконченное высшее);Л3 Число исполнившихся лет: 80 и старше",https://rosstat.gov.ru/opendata/7708234640-mpn2015595/meta.csv,csv
7708234640-mpn2015661,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: Всего без неуказавших;Л3 Число исполнившихся лет: 15 лет и старше",https://rosstat.gov.ru/opendata/7708234640-mpn2015661/meta.csv,csv
7708234640-1519th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: 15–19 лет",https://rosstat.gov.ru/opendata/7708234640-1519th/meta.csv,csv
7708234640-VSHP2016243,"ПЛОЩАДЬ ЗЕМЕЛЬ В ЛИЧНЫХ ПОДСОБНЫХ И ДРУГИХ ИНДИВИДУАЛЬНЫХ ХОЗЯЙСТВАХ ГРАЖДАН ПО ВИДАМ ЗЕМЛЕПОЛЬЗОВАНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016243/meta.csv,csv
7708234640-VSHP2016220,"СТРУКТУРА ЧИСЛЕННОСТИ ГЛАВ КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ И ИНДИВИДУАЛЬНЫХ ПРЕДПРИНИМАТЕЛЕЙ ПО ПОЛУ И ВОЗРАСТУ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016220/meta.csv,csv
7708234640-totalnotmarried16th1819th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: общий итог, исключая лиц до 16 не состоявших в браке, 18-19 лет",https://rosstat.gov.ru/opendata/7708234640-totalnotmarried16th1819th/meta.csv,csv
7708234640-mpn2015115,"Население в процентах к итогу по полу;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л3 Число исполнившихся лет: 15 – 72 лет",https://rosstat.gov.ru/opendata/7708234640-mpn2015115/meta.csv,csv
7708234640-VSHP201681,"ПОГОЛОВЬЕ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ЖИВОТНЫХ В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ",https://rosstat.gov.ru/opendata/7708234640-VSHP201681/meta.csv,csv
7708234640-fullschool2024th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: среднее образование, 20-24 года",https://rosstat.gov.ru/opendata/7708234640-fullschool2024th/meta.csv,csv
7708234640-VSHP2016185,"СТРУКТУРА ЧИСЛЕННОСТИ РУКОВОДИТЕЛЕЙ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ1) ПО ПОЛУ И ВОЗРАСТУ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016185/meta.csv,csv
7708234640-VSHP2016284,"ПОСЕВНАЯ ПЛОЩАДЬ ЯЧМЕНЯ ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ ВСЕХ КАТЕГОРИЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016284/meta.csv,csv
7708234640-mpn2015112,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л3 Число исполнившихся лет: 15 – 72 лет",https://rosstat.gov.ru/opendata/7708234640-mpn2015112/meta.csv,csv
7708234640-mpn2015691,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: начальное общее (начальное);Л3 Число исполнившихся лет: 18 и более",https://rosstat.gov.ru/opendata/7708234640-mpn2015691/meta.csv,csv
7708234640-ignoreducationstatus05th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: не указавшие уровень образования, 0-5 лет",https://rosstat.gov.ru/opendata/7708234640-ignoreducationstatus05th/meta.csv,csv
7708234640-unfinishedschool6569th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: основное общее (неполное среднее), 65-69 лет",https://rosstat.gov.ru/opendata/7708234640-unfinishedschool6569th/meta.csv,csv
7708234640-noeducation1517th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: не имею образования, 15-17 лет",https://rosstat.gov.ru/opendata/7708234640-noeducation1517th/meta.csv,csv
7708234640-VSHP2016154,"ЧИСЛО КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ, ОСУЩЕСТВЛЯВШИХ РАЗЛИЧНЫЕ ВИДЫ НЕСЕЛЬСКОХОЗЯЙСТВЕННОЙ ДЕЯТЕЛЬНОСТИ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016154/meta.csv,csv
7708234640-ignoreducationstatus4044th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: не указавшие уровень образования, 40-44 года",https://rosstat.gov.ru/opendata/7708234640-ignoreducationstatus4044th/meta.csv,csv
